CrashNum,Street1,Street1Other,Street1Located,Street2,Street2Other,Street2Located,CrashDate,CrashTime,City,County,CountyLocated,X,Y
LVM230900084706,SUNRISE AVE,,SUNRISE AVE,EASTERN AVE,,EASTERN AVE,2023-09-24T00:00:00.000,1935,LAS VEGAS,CLARK,CLARK,669457.9385,4003584.5258
LVM210200024550,N NELLIS BLVD,,N NELLIS BLVD,HARRIS AVE,,HARRIS AVE,2021-02-06T00:00:00.000,1215,LAS VEGAS,CLARK,CLARK,674267.9467,4005468.5733
LVM220900073484,S LAS VEGAS BLVD,,S LAS VEGAS BLVD,E RICHMAR AVE,,E RICHMAR AVE,2022-09-18T00:00:00.000,2018,LAS VEGAS,CLARK,CLARK,664702.516999999,3987422.1805
NLPD2210040018938,CARROLL ST,,CARROLL ST,E CAREY AVE,,E CAREY AVE,2022-10-04T00:00:00.000,1518,NORTH LAS VEGAS,CLARK,CLARK,669388.1387,4008126.71839999
LVM220700017852,N TENAYA WAY,,N TENAYA WAY,OTHER,MT VIEW HOSPITAL,OTHER,2022-07-05T00:00:00.000,832,LAS VEGAS,CLARK,CLARK,667235.0618,4004317.2365
NHP210502309,US50,,US50,OTHER,SR361,OTHER,2021-05-31T00:00:00.000,2036,,CHURCHILL,CHURCHILL,410524.2712,4349497.10679999
SPPD21-9518,HOLMAN WAY,,HOLMAN WAY,PYRAMID WAY,,PYRAMID WAY,2021-11-07T00:00:00.000,1447,SPARKS,WASHOE,WASHOE,263477.65,4381353.0534
LVM210700008371,CAMBRIDGE ST,,CAMBRIDGE ST,E TWAIN AVE,,E TWAIN AVE,2021-07-02T00:00:00.000,2045,LAS VEGAS,CLARK,CLARK,667228.428799999,3999100.38849999
LVM200900075948,UPLAND BLVD,,UPLAND BLVD,IDLE AVE,,IDLE AVE,2020-09-17T00:00:00.000,1606,LAS VEGAS,CLARK,CLARK,660238.376899999,4003669.5722
NLPD1903130005277,W CHEYENNE AVE,,W CHEYENNE AVE,N MARTIN L KING BLVD,,N MARTIN L KING BLVD,2019-03-13T00:00:00.000,1704,NORTH LAS VEGAS,CLARK,CLARK,665228.623499999,4009659.1498
LVM230500022803,W WINDMILL LN,,W WINDMILL LN,EL CAMINO RD,,EL CAMINO RD,2023-05-05T00:00:00.000,1733,LAS VEGAS,CLARK,CLARK,659439.3721,3990043.78289999
RPD20-18873,DOUBLE R BLVD,,DOUBLE R BLVD,PROFESSIONAL CIR,,PROFESSIONAL CIR,2020-10-22T00:00:00.000,1540,RENO,WASHOE,WASHOE,263137.249099999,4367867.2454
LVM220800040147,N PECOS RD,,N PECOS RD,E BONANZA RD,,E BONANZA RD,2022-08-10T00:00:00.000,1438,LAS VEGAS,CLARK,CLARK,671033.0058,4004956.617
LVM191000119072,S DECATUR BLVD,,S DECATUR BLVD,FAIRCENTER DR,,FAIRCENTER DR,2019-10-25T00:00:00.000,1822,LAS VEGAS,CLARK,CLARK,661354.5087,4002892.95179999
LVM220700115430,BONANZA RD,,BONANZA RD,N MARTIN L KING BLVD,MARTIN LUTHER KING,N MARTIN L KING BLVD,2022-07-29T00:00:00.000,1624,LAS VEGAS,CLARK,CLARK,665520.417299999,4005163.24609999
RPD19-01210,S MCCARRAN BLVD,,S MCCARRAN BLVD,AIRWAY DR,,AIRWAY DR,2019-01-18T00:00:00.000,1755,RENO,WASHOE,WASHOE,261516.461,4373373.26569999
HP23-07142,S EASTERN AVE,,S EASTERN AVE,W HORIZON RIDGE PKWY,,W HORIZON RIDGE PKWY,2023-04-18T00:00:00.000,941,HENDERSON,CLARK,CLARK,670850.6496,3985498.2638
NHP211101500,OTHER,CHARLESTON BLVD,OTHER,OTHER,BRUCE ST,OTHER,2021-11-20T00:00:00.000,1002,LAS VEGAS,CLARK,CLARK,668645.033999999,4003199.5502
CLSD23027681,S GRAND CANYON DR,,S GRAND CANYON DR,W PATRICK LN,,W PATRICK LN,2023-03-07T00:00:00.000,740,LAS VEGAS,CLARK,CLARK,652460.6128,3993885.42139999
LVM210100048627,LA MATA ST,,LA MATA ST,LOMA VERDE AVE,,LOMA VERDE AVE,2021-01-11T00:00:00.000,1237,LAS VEGAS,CLARK,CLARK,660712.2799,4008498.24269999
LVM230900013704,S EASTERN AVE,,S EASTERN AVE,E DESERT INN RD,,E DESERT INN RD,2023-09-04T00:00:00.000,1739,LAS VEGAS,CLARK,CLARK,669299.673,4000088.3078
SPPD22-6194,WINGFIELD HILLS RD,,WINGFIELD HILLS RD,ROLLING MEADOWS DR,,ROLLING MEADOWS DR,2022-08-07T00:00:00.000,1346,SPARKS,WASHOE,WASHOE,268010.548799999,4388405.2408
LVM190500100841,E FLAMINGO RD,,E FLAMINGO RD,SWENSON ST,SWEN,SWENSON ST,2019-05-21T00:00:00.000,832,LAS VEGAS,CLARK,CLARK,666826.3693,3998260.75
LVM220200116344,MISSOURI AVE,,MISSOURI AVE,STEPHANIE ST,,STEPHANIE ST,2022-02-28T00:00:00.000,1425,LAS VEGAS,CLARK,CLARK,675817.1654,3996363.0896
MSPD190329-06,WOODBURY LN,,WOODBURY LN,W MESQUITE BLVD,,W MESQUITE BLVD,2019-03-29T00:00:00.000,852,MESQUITE,CLARK,CLARK,760666.621399999,4077104.22919999
SPPD19-8991,LINCOLN WY,,LINCOLN WY,4TH ST,,4TH ST,2019-10-07T00:00:00.000,1851,SPARKS,WASHOE,WASHOE,263840.5754,4380177.7782
RPD20-13630,VASSAR ST,,VASSAR ST,TERMINAL WAY,,TERMINAL WAY,2020-08-06T00:00:00.000,633,RENO,WASHOE,WASHOE,261225.4828,4377395.5864
FAPDTA21-0088,S MAINE ST,,S MAINE ST,E RICHARDS ST,,E RICHARDS ST,2021-08-16T00:00:00.000,1240,FALLON,CHURCHILL,CHURCHILL,347137.3831,4370682.35109999
RPD20-3219,S VIRGINIA ST,,S VIRGINIA ST,S MCCARRAN BLVD,,S MCCARRAN BLVD,2020-02-16T00:00:00.000,1014,RENO,WASHOE,WASHOE,260013.578099999,4373666.0
LVM221100086805,CABANA DR,,CABANA DR,MUIR WOODS PKWY,,MUIR WOODS PKWY,2022-11-23T00:00:00.000,1341,LAS VEGAS,CLARK,CLARK,674924.069099999,3999477.9679
LVM200500061670,S PECOS RD,,S PECOS RD,E HACIENDA AVE,,E HACIENDA AVE,2020-05-13T00:00:00.000,704,LAS VEGAS,CLARK,CLARK,670959.636699999,3995988.88099999
NHP220400073,SR372,,SR372,PAHRUMP VALLEY BLVD,,PAHRUMP VALLEY BLVD,2022-04-01T00:00:00.000,1619,,NYE,NYE,590713.735299999,4007330.45299999
LVM220300086695,W FLAMINGO RD,,SR592,OTHER,S DECATUR,DECATUR BLVD,2022-03-21T00:00:00.000,1355,LAS VEGAS,CLARK,CLARK,661537.2138,3998250.1138
LVM200900096795,E HARMON AVE,,E HARMON AVE,S EASTERN AVE,,S EASTERN AVE,2020-09-22T00:00:00.000,818,,CLARK,CLARK,669303.384499999,3997486.0208
LVM190900093384,SUNNY SPRINGS LN,,SUNNY SPRINGS LN,HOSS PL,,HOSS PL,2019-09-20T00:00:00.000,727,LAS VEGAS,CLARK,CLARK,654841.788599999,4017852.96499999
HP21-08249,CALICO RIDGE DR,,CALICO RIDGE DR,ACC W LAKE MEAD PKWY,,ACC W LAKE MEAD PKWY,2021-05-08T00:00:00.000,922,HENDERSON,CLARK,CLARK,643827.012,4001024.6827
LVM230600071007,S UNIVERSITY CENTER DR,,SR592,FLAMINGO RD,,SWENSON ST,2023-06-15T00:00:00.000,2115,LAS VEGAS,CLARK,CLARK,667036.670599999,3998261.4688
LVM230500048561,MORRIS ST,,MORRIS ST,HACIENDA AVE,,HACIENDA AVE,2023-05-10T00:00:00.000,1817,LAS VEGAS,CLARK,CLARK,674700.978799999,3995987.9536
LVM210500112350,W STARR AVE,,W STARR AVE,MEADOW COVE ST,,MEADOW COVE ST,2021-05-24T00:00:00.000,1523,LAS VEGAS,CLARK,CLARK,656527.504399999,3983586.04099999
CLSD20-001828,KAREN AVE,,KAREN AVE,LAMB BLVD,,LAMB BLVD,2020-01-08T00:00:00.000,737,,CLARK,CLARK,672575.2253,4001250.218
SPPD23-4262,PRATER WAY,,E 4TH ST,GALLETTI WAY,,SR647,2023-06-09T00:00:00.000,1330,SPARKS,WASHOE,WASHOE,260998.968299999,4379853.87439999
LVM190400003143,GOLDBRUSH ST,,GOLDBRUSH ST,ROSE PETAL AVE,,ROSE PETAL AVE,2019-04-01T00:00:00.000,1623,LAS VEGAS,CLARK,CLARK,657680.580099999,4014479.28289999
LVM230400073797,SPRING MOUNTAIN RD,,RAINBOW BLVD,RAINBOW BLVD,,SPRING MOUNTAIN RD,2023-04-16T00:00:00.000,2301,LAS VEGAS,CLARK,CLARK,658112.169499999,3999319.6555
LVM190400019340,S NELLIS BLVD,,S NELLIS BLVD,E SAHARA AVE,,E SAHARA AVE,2019-04-04T00:00:00.000,1844,LAS VEGAS,CLARK,CLARK,674050.660799999,4001559.8133
NHP190400855,US50,,US50,OTHER,AIRPORT RD,OTHER,2019-04-11T00:00:00.000,1650,RENO,CARSON CITY,CARSON CITY,263895.896099999,4339932.2763
HP23-16407,N GIBSON RD,,N GIBSON RD,WELLNESS PLACE,,WELLNESS PL,2023-08-22T00:00:00.000,1811,HENDERSON,CLARK,CLARK,677740.317999999,3993878.3123
LVM230100091723,SPRING MOUNTAIN RD,,SPRING MOUNTAIN RD,ARVILLE ST,,ARVILLE ST,2023-01-23T00:00:00.000,1632,LAS VEGAS,CLARK,CLARK,662147.7137,3999466.0843
LVM200100017876,TREE LINE DR,,TREE LINE DR,ORANGE HILL DR,,ORANGE HILL DR,2020-01-04T00:00:00.000,1542,LAS VEGAS,CLARK,CLARK,676419.9983,4003017.8406
RPD20-6173,SUTRO ST,,SUTRO ST,ODDIE BLVD,,ODDIE BLVD,2020-04-05T00:00:00.000,2114,RENO,WASHOE,WASHOE,259516.6983,4381036.6611
RPD21-9796,CALIFORNIA AVE,,CALIFORNIA AVE,S ARLINGTON AVE,,S ARLINGTON AVE,2021-06-04T00:00:00.000,1526,RENO,WASHOE,WASHOE,257853.8019,4378280.70649999
RPD20-11576,ALLEN ST,,ALLEN ST,KEELE DR,,KEELE DR,2020-07-06T00:00:00.000,2043,RENO,WASHOE,WASHOE,255297.462899999,4377562.66229999
LVM220800105595,OTHER,S DRIFTWOOD ESTATE,S DRIFTWOOD ESTATE,OTHER,DAISEY CREEK,DAISEY CREEK,2022-08-26T00:00:00.000,812,LAS VEGAS,CLARK,CLARK,667235.0618,4004317.2365
LVM221100109654,S RAINBOW BLVD,,S RAINBOW BLVD,W WINDMILL LN,,W WINDMILL LN,2022-11-29T00:00:00.000,1351,LAS VEGAS,CLARK,CLARK,658243.035699999,3989950.6074
HP22-20194,E BARRETT ST,,E BARRETT ST,PALM ST,,PALM ST,2022-10-16T00:00:00.000,1500,HENDERSON,CLARK,CLARK,679906.5355,3992384.4777
NLPD2305010008685,N COMMERCE ST,,N COMMERCE ST,MILLIS AVE,,MILLIS AVE,2023-05-01T00:00:00.000,1241,NORTH LAS VEGAS,CLARK,CLARK,666833.8891,4011489.28659999
LVM231000007679,S RAINBOW BLVD,,S RAINBOW BLVD,W SANTOLI AVE,,W SANTOLI AVE,2023-10-03T00:00:00.000,1114,LAS VEGAS,CLARK,CLARK,658243.881599999,3990222.80389999
LVM220500099215,PENNWOOD AVE,,PENNWOOD AVE,ARVILLE ST,,ARVILLE ST,2022-05-24T00:00:00.000,2304,LAS VEGAS,CLARK,CLARK,662035.634399999,4000677.9625
NHP230700203,SR342,,SR342,TOLL RD,,TOLL RD,2023-07-04T00:00:00.000,911,,STOREY,STOREY,270989.813799999,4353052.14839999
LVM230800003986,S SLOAN LN,,S SLOAN LN,MAHOGANY MOUNTAIN DR,,MAHOGANY MOUNTAIN DR,2023-08-01T00:00:00.000,2249,LAS VEGAS,CLARK,CLARK,675686.4428,4001399.0501
RPD19-25902,MIRA LOMA DR,,MIRA LOMA DR,S MCCARRAN BLVD,,S MCCARRAN BLVD,2019-12-31T00:00:00.000,550,RENO,WASHOE,WASHOE,263663.188099999,4374326.2191
LVM210500048260,CABANA DR,,CABANA DR,GOLDEN LEAF AVE,,GOLDEN LEAF AVE,2021-05-11T00:00:00.000,754,LAS VEGAS,CLARK,CLARK,674920.983199999,3999672.4549
RPD20-19687,SUTRO ST,,SUTRO ST,E 4TH ST,,E 4TH ST,2020-11-04T00:00:00.000,1315,RENO,WASHOE,WASHOE,259534.087799999,4379666.56259999
LVM230300069653,MOUNTAIN VISTA ST,,MOUNTAIN VISTA ST,E RUSSELL RD,,E RUSSELL RD,2023-03-16T00:00:00.000,1838,LAS VEGAS,CLARK,CLARK,673490.0656,3995218.58
NHP190102249,SR159,,SR159,OTHER,RED ROCK LOOP ENTRANCE,OTHER,2019-01-27T00:00:00.000,823,RENO,CLARK,CLARK,642685.5426,3999895.55079999
LVM190800149632,S TENAYA WAY,,S TENAYA WAY,W ROBINDALE RD,,W ROBINDALE RD,2019-08-30T00:00:00.000,2105,LAS VEGAS,CLARK,CLARK,657106.339999999,3990723.51029999
RPD22-7288,STEWART ST,,STEWART ST,S WELLS AVE,,S WELLS AVE,2022-04-18T00:00:00.000,1643,RENO,WASHOE,WASHOE,258968.138,4378486.9854
LVM220200079393,PALM ST,,PALM ST,E SAHARA AVE,,E SAHARA AVE,2022-02-19T00:00:00.000,1749,LAS VEGAS,CLARK,CLARK,670847.1046,4001889.58579999
LVM200800082598,E CHARLESTON BLVD,,E CHARLESTON BLVD,S 4TH ST,,S 4TH ST,2020-08-19T00:00:00.000,2326,LAS VEGAS,CLARK,CLARK,666510.2235,4003158.3474
SPPD20-8084,BARING BLVD,,BARING BLVD,SHADOW LN,,SHADOW LN,2020-10-27T00:00:00.000,1506,SPARKS,WASHOE,WASHOE,267359.1971,4382243.49489999
LVM220400090781,N RAINBOW BLVD,,N RAINBOW BLVD,VEGAS DR,,VEGAS DR,2022-04-21T00:00:00.000,2231,LAS VEGAS,CLARK,CLARK,658047.018299999,4006300.39189999
RPD22-108640,N VIRGINIA ST,,N VIRGINIA ST,11TH ST,,11TH ST,2022-08-30T00:00:00.000,1200,RENO,WASHOE,WASHOE,257923.009899999,4380292.9331
RPD23-15265,S VIRGINIA ST,,S VIRGINIA ST,GREEN ACRES DR,,GREEN ACRES DR,2023-08-23T00:00:00.000,1817,RENO,WASHOE,WASHOE,260687.963499999,4371698.1972
LVM190600027957,MARIONETTE AVE,,MARIONETTE AVE,HARRIET ST,,HARRIET ST,2019-06-06T00:00:00.000,2102,LAS VEGAS,CLARK,CLARK,670851.353299999,4006127.9659
LVM230900072030,E CHEYENNE AVE,,CHEYENNE AVE,OTHER,MARION,MARION DR,2023-09-21T00:00:00.000,559,LAS VEGAS,CLARK,CLARK,673373.540599999,4009823.8746
RPD19-18153,WEDGE PKWY,,WEDGE PKWY,MOUNT ROSE HWY,,MOUNT ROSE HWY,2019-09-09T00:00:00.000,1314,RENO,WASHOE,WASHOE,261674.172,4363984.4989
NYSO22NY-0873,S HOMESTEAD RD,S HOMESTEAD,HOMESTEAD RD,E JEANE AVE,,JEANE AVE,2022-03-14T00:00:00.000,1029,PAHRUMP,NYE,NYE,593703.6539,4001836.36629999
LVM220500121447,S DECATUR BLVD,,S DECATUR BLVD,W SAHARA AVE,,W SAHARA AVE,2022-05-30T00:00:00.000,1140,LAS VEGAS,CLARK,CLARK,661213.3722,4001297.4395
LVM210900033298,GILESPIE ST,,GILESPIE ST,E RICHMAR AVE,,E RICHMAR AVE,2021-09-08T00:00:00.000,1336,LAS VEGAS,CLARK,CLARK,665501.0739,3987403.66239999
RPD20-15337,RIDGEVIEW DR,,RIDGEVIEW DR,ALPINE CREEK RD,,ALPINE CREEK RD,2020-08-31T00:00:00.000,1601,RENO,WASHOE,WASHOE,257100.148699999,4372338.82819999
RPD22-12406,PERSIMMON RD,,PERSIMMON RD,E PECKHAM LN,,E PECKHAM LN,2022-07-06T00:00:00.000,722,RENO,WASHOE,WASHOE,261399.4029,4373901.02679999
LVM220400023636,E WARM SPRINGS RD,,E WARM SPRINGS RD,SPENCER ST,SPENCER ST,SPENCER ST,2022-04-06T00:00:00.000,1116,LAS VEGAS,CLARK,CLARK,668553.9144,3991958.6335
NLPD2202110002554,SIMMONS ST,,SIMMONS ST,W CRAIG RD,,W CRAIG RD,2022-02-11T00:00:00.000,606,NORTH LAS VEGAS,CLARK,CLARK,663530.477599999,4012170.09429999
LVM230500139424,ALTA DR,,ALTA DR,S DURANGO DR,,S DURANGO DR,2023-05-28T00:00:00.000,737,LAS VEGAS,CLARK,CLARK,654889.053899999,4003773.05499999
MSPD220122046,E PIONEER BLVD,,E PIONEER BLVD,MESA BLVD,,MESA BLVD,2022-01-22T00:00:00.000,1803,MESQUITE,CLARK,CLARK,761783.8517,4078404.48369999
NLPD1906210012819,BERG ST,,BERG ST,E BROOKS AVE,,E BROOKS AVE,2019-06-21T00:00:00.000,2053,,,,669660.2686,4009215.9404
RPD19-14637,MAE ANNE AVE,,MAE ANNE AVE,AVENIDA DE LANDA AVE,,AVENIDA DE LANDA AVE,2019-07-25T00:00:00.000,1723,RENO,WASHOE,WASHOE,251209.983,4379021.73409999
LVM190600131098,S NELLIS BLVD,,S NELLIS BLVD,SAN RAFAEL AVE,,SAN RAFAEL AVE,2019-06-28T00:00:00.000,122,LAS VEGAS,CLARK,CLARK,674285.577399999,3996665.5009
CCSO22-4866,N SALIMAN RD,,N SALIMAN RD,E LONG ST,,E LONG ST,2022-08-09T00:00:00.000,1427,CARSON CITY,CARSON CITY,CARSON CITY,262353.508299999,4339645.5866
NYSO22NY-2135,HOMESTEAD CT,,HOMESTEAD RD,OTHER,JEANE,JEANE AVE,2022-06-26T00:00:00.000,38,,NYE,NYE,593726.865399999,4001471.3428
LVM220600024176,E WASHINGTON ST,,E WASHINGTON AVE,OTHER,GREENBANK ST,GREENBANK ST,2022-06-07T00:00:00.000,613,LAS VEGAS,CLARK,CLARK,673155.252299999,4005747.4033
NLPD2105210008523,ACC N LAS VEGAS BLVD,,ACC N LAS VEGAS BLVD,BELMONT ST,,BELMONT ST,2021-05-21T00:00:00.000,2137,NORTH LAS VEGAS,CLARK,CLARK,670115.539099999,4008820.8967
LVM200500093210,E FLAMINGO RD,,E FLAMINGO RD,S MARYLAND PKWY,,S MARYLAND PKWY,2020-05-19T00:00:00.000,1255,LAS VEGAS,CLARK,CLARK,667709.2833,3998263.73399999
LVM190500116647,BRADLEY RD,,BRADLEY RD,W DEER SPRINGS WAY,,W DEER SPRINGS WAY,2019-05-24T00:00:00.000,928,LAS VEGAS,CLARK,CLARK,660271.1046,4016870.83899999
HP23-18456,E WINDMILL LN,,WINDMILL PKWY,VALLE VERDE DR,,VALLE VERDE DR,2023-09-18T00:00:00.000,729,HENDERSON,CLARK,CLARK,673986.469299999,3990287.59989999
HP21-20208,NEWPORT DR,,NEWPORT DR,S RACETRACK RD,,S RACETRACK RD,2021-10-30T00:00:00.000,816,HENDERSON,CLARK,CLARK,684728.6184,3988909.6916
LVM201000008139,S 17TH ST,,S 17TH ST,E SAHARA AVE,,E SAHARA AVE,2020-10-02T00:00:00.000,1844,LAS VEGAS,CLARK,CLARK,668374.484899999,4001593.7045
LVM201100041472,SOMERSET HILLS AVE,,SOMERSET HILLS AVE,SOUTHERN HIGHLANDS PKWY,,SOUTHERN HIGHLANDS PKWY,2020-11-10T00:00:00.000,1618,,CLARK,CLARK,661654.1369,3984822.38179999
LYSO20LY04300,DAYTON VALLEY RD,,DAYTON VALLEY RD,QUILICI RD,,QUILICI RD,2020-10-17T00:00:00.000,1044,,LYON,LYON,277075.731999999,4346766.87539999
LVM230500058898,S VALLEY VIEW BLVD,,S VALLEY VIEW BLVD,ALTA DR,,ALTA DR,2023-05-12T00:00:00.000,1925,LAS VEGAS,CLARK,CLARK,662565.746299999,4003900.0208
LVM190800107067,GRAND TETON DR,,GRAND TETON DR,N TORREY PINES DR,,N TORREY PINES DR,2019-08-22T00:00:00.000,644,LAS VEGAS,CLARK,CLARK,658640.170099999,4019228.9844
LVM230700036687,E LAKE MEAD PKWY,,SR147E,OTHER,N LAMONT ST,N LAMONT ST,2023-07-09T00:00:00.000,2207,LAS VEGAS,CLARK,CLARK,673935.395899999,4007436.92789999
LVM201000003121,VEGAS VALLEY DR,,VEGAS VALLEY DR,S NELLIS BLVD,,S NELLIS BLVD,2020-10-01T00:00:00.000,1616,,CLARK,CLARK,674059.8031,4000871.56929999
LVM230900090305,S FORT APACHE RD,,FORT APACHE RD,OTHER,W NAPOLI DR,NAPOLI DR,2023-09-26T00:00:00.000,1154,LAS VEGAS,CLARK,CLARK,653616.775899999,4002427.66479999
NHP230201665,US50,,US50E,OTHER,MM CH 17,Mile Post 17,2023-02-24T00:00:00.000,135,,CHURCHILL,CHURCHILL,341676.496899999,4372268.046
NLPD1910220021354,N LAS VEGAS BLVD,,N LAS VEGAS BLVD,N BRUCE ST,,N BRUCE ST,2019-10-22T00:00:00.000,1729,NORTH LAS VEGAS,,,668542.052,4007610.1238
RPD22-6625,KIETZKE LN,,SR667,E MOANA LN,,E MOANA LN,2022-04-08T00:00:00.000,2252,RENO,WASHOE,WASHOE,260150.945899999,4375193.65489999
SPPD22-8789,ROCK BLVD,,ROCK BLVD,GREENBRAE DR,,GREENBRAE DR,2022-11-07T00:00:00.000,938,SPARKS,WASHOE,WASHOE,262671.6535,4381165.05049999
LVM190900073919,N FORT APACHE RD,,N FORT APACHE RD,W DORRELL LN,,W DORRELL LN,2019-09-16T00:00:00.000,846,LAS VEGAS,CLARK,CLARK,652942.354899999,4017263.5184
LVM221200050526,BRADLEY RD,,BRADLEY RD,KNOTTING PASS,,KNOTTING PASS,2022-12-13T00:00:00.000,1327,LAS VEGAS,CLARK,CLARK,660171.509399999,4020757.04659999
NLPD2304290008538,RED DAWN ST,,RED DAWN ST,W TROPICAL PKWY,,W TROPICAL PKWY,2023-04-29T00:00:00.000,1448,NORTH LAS VEGAS,CLARK,CLARK,664424.7752,4015370.0581
LVM230400025837,E TOMPKINS AVE,,HARRISON DR,HARRISON DR,,E TOMPKINS AVE,2023-04-06T00:00:00.000,1826,LAS VEGAS,CLARK,CLARK,669929.060399999,3997100.8351
NLPD2208280016217,W ANN RD,,W ANN RD,CAMINO AL NORTE,,CAMINO AL NORTE,2022-08-29T00:00:00.000,2054,NORTH LAS VEGAS,CLARK,CLARK,665590.9126,4014497.2103
HP21-17736,DU FORT AVE,,DU FORT AVE,GREENWAY RD,,GREENWAY RD,2021-09-24T00:00:00.000,1654,HENDERSON,CLARK,CLARK,682387.029799999,3985024.7214
FAPDTA19-0063,S TAYLOR ST,,S TAYLOR ST,W CENTER ST,,W CENTER ST,2019-04-28T00:00:00.000,1350,FALLON,CHURCHILL,CHURCHILL,346763.4204,4370783.95199999
LVM210400063055,BOULDER HWY,,BOULDER HWY,BOULDER RANCH AVE,,BOULDER RANCH AVE,2021-04-14T00:00:00.000,1853,LAS VEGAS,CLARK,CLARK,677485.2889,3994777.3188
NLPD2006250010345,W LAKE MEAD BLVD,,W LAKE MEAD BLVD,RAMP N I15 W L MEAD,,RAMP N I15 W L MEAD,2020-06-25T00:00:00.000,1730,NORTH LAS VEGAS,CLARK,CLARK,667489.242399999,4007273.83379999
LVM210400097722,W FLAMINGO RD,,W FLAMINGO RD,S TORREY PINES DR,,S TORREY PINES DR,2021-04-22T00:00:00.000,825,LAS VEGAS,CLARK,CLARK,658949.973799999,3998096.3099
NYSO22NY-3655,OTHER,WILSON,WILSON RD,OTHER,EAST,EAST ST,2022-10-17T00:00:00.000,933,PAHRUMP,NYE,NYE,590624.0639,4007965.5502
LVM201100048310,ELKHORN RD,,ELKHORN RD,GRAND MONTECITO PKWY,,GRAND MONTECITO PKWY,2020-11-12T00:00:00.000,719,LAS VEGAS,CLARK,CLARK,654064.6573,4017674.8363
HP21-17171,S EASTERN AVE,,S EASTERN AVE,SUNRIDGE HEIGHTS PKWY,,SUNRIDGE HEIGHTS PKWY,2021-09-16T00:00:00.000,2105,HENDERSON,CLARK,CLARK,671179.804299999,3984934.6862
NHP220901774,OTHER,LAS VEGAS BLVD,OTHER,OTHER,SAHARA AVE,OTHER,2022-09-23T00:00:00.000,2330,LAS VEGAS,CLARK,CLARK,,
HP23-18523,ANTHEM PKWY,,ANTHEM PKWY,DEWAR HIGHLAND ST,,DEWAR HIGHLAND ST,2023-09-19T00:00:00.000,735,HENDERSON,CLARK,CLARK,670423.535199999,3978977.1442
SPPD23-5670,E PRATER WAY,,PRATER WAY,PYRAMID WAY,,SR445,2023-07-29T00:00:00.000,908,SPARKS,WASHOE,WASHOE,263429.8421,4380353.76359999
LVM191100055636,W SAHARA AVE,,W SAHARA AVE,S DECATUR BLVD,,S DECATUR BLVD,2019-11-12T00:00:00.000,1648,LAS VEGAS,CLARK,CLARK,661563.7536,4001470.57149999
NHP210200435,CC215 S TO S TOWN CENTER DR,IR215 S/ TOWN CENTER OFF RAMP,CC215 S TO S TOWN CENTER DR,S TOWN CENTER DR,,S TOWN CENTER DR,2021-02-07T00:00:00.000,743,,CLARK,CLARK,650593.8716,3998722.2331
NHP210101157,4TH ST,,4TH ST,OTHER,US 50,OTHER,2021-01-19T00:00:00.000,1202,,LYON,LYON,,
LVM220200030213,N DURANGO DR,,N DURANGO DR,OTHER,ALTA DR,ALTA DR,2022-02-08T00:00:00.000,754,LAS VEGAS,CLARK,CLARK,654886.374599999,4003769.9538
LVM230200073668,S LAS VEGAS BLVD,,S LAS VEGAS BLVD,OTHER,RESORTS WORLD,RESORTS WORLD AVE,2023-02-18T00:00:00.000,1634,LAS VEGAS,CLARK,CLARK,665237.5915,4000386.5239
LVM211100121899,E FLAMINGO RD,,E FLAMINGO RD,S MOJAVE RD,MOJAVE,S MOJAVE RD,2021-11-29T00:00:00.000,1058,,CLARK,CLARK,670519.870699999,3998379.7892
HP23-17896,GREENWAY RD,,E HORIZON DR,E HORIZON DR,,GREENWAY RD,2023-09-11T00:00:00.000,802,HENDERSON,CLARK,CLARK,682344.172,3987236.0305
RPD20-20499,VETERANS PKWY,,VETERANS PKWY,LONG MEADOW DR,,LONG MEADOW DR,2020-11-19T00:00:00.000,1707,RENO,WASHOE,WASHOE,265303.5082,4369524.6673
NHP201000976,US395 N,,US395 N,RIVER RD,,RIVER RD,2020-10-06T00:00:00.000,1310,,DOUGLAS,DOUGLAS,266712.4801,4307091.5348
LVM191100127262,S LAS VEGAS BLVD,,S LAS VEGAS BLVD,PARK PASEO,,PARK PASEO,2019-11-27T00:00:00.000,1252,LAS VEGAS,CLARK,CLARK,666533.297399999,4002946.62609999
LVM210900120527,E RUSSELL RD,,E RUSSELL RD,S NELLIS BLVD,,S NELLIS BLVD,2021-09-28T00:00:00.000,1612,LAS VEGAS,CLARK,CLARK,674287.165699999,3995369.19559999
LVM190500003764,E WASHINGTON AVE,,E WASHINGTON AVE,N MOJAVE RD,,N MOJAVE RD,2019-05-01T00:00:00.000,1822,LAS VEGAS,CLARK,CLARK,670209.411199999,4005689.60349999
LVM201100022395,OTHER,UNIVERSITY CENTER,OTHER,OTHER,TWAIN,OTHER,2020-11-06T00:00:00.000,445,,CLARK,CLARK,666832.8481,3999042.1827
NHP190500840,SR207,,SR207,KATHERINE RD,,KATHERINE RD,2019-05-11T00:00:00.000,1300,,DOUGLAS,DOUGLAS,247349.568099999,4317568.7158
NYSO22NY-1544,OTHER,LINDA,OTHER,OTHER,BASIN,OTHER,2022-05-07T00:00:00.000,1006,PAHRUMP,NYE,NYE,,
WASO21-285,MAYBERRY DR,,MAYBERRY DR,CANYON DR,,CANYON DR,2021-01-19T00:00:00.000,1631,RENO,WASHOE,WASHOE,253347.8969,4376960.97299999
