CrashNum,Street1,Street1Other,Street1Located,Street2,Street2Other,Street2Located,CrashDate,CrashTime,City,County,CountyLocated,X,Y
LVM191000110515,N BUFFALO DR,,N BUFFALO DR,TRINITY PEAK AVE,,TRINITY PEAK AVE,2019-10-23T00:00:00.000,2007,LAS VEGAS,CLARK,CLARK,656358.6989,4008421.64049999
LVM231200001461,W CHEYENNE AVE,,W CHEYENNE AVE,N MICHAEL WAY,,N MICHAEL WAY,2023-12-01T00:00:00.000,1144,LAS VEGAS,CLARK,CLARK,660284.0728,4009489.6151
LVM191200113460,SPRING MOUNTAIN RD,,SPRING MOUNTAIN RD,S BUFFALO DR,,S BUFFALO DR,2019-12-24T00:00:00.000,2046,LAS VEGAS,CLARK,CLARK,656488.862099999,3999272.6369
LVM220500081235,S BUFFALO DR,,S BUFFALO DR,OTHER,W CHARLESTON BLVD,OTHER,2022-05-20T00:00:00.000,1502,LAS VEGAS,CLARK,CLARK,656300.691599999,4002995.619
NLPD2302190003470,E LAKE MEAD BLVD,,E LAKE MEAD BLVD,BRAND ST,,BRAND ST,2023-02-19T00:00:00.000,1620,NORTH LAS VEGAS,CLARK,CLARK,670478.7969,4007339.3297
LVM190700155959,E CACTUS AVE,,E CACTUS AVE,S MARYLAND PKWY,,S MARYLAND PKWY,2019-07-31T00:00:00.000,2213,LAS VEGAS,CLARK,CLARK,667927.543999999,3985450.4338
LVM190600125244,E CARSON AVE,,E CARSON AVE,OTHER,S 1ST ST,OTHER,2019-06-26T00:00:00.000,2039,LAS VEGAS,CLARK,CLARK,666748.1116,4004400.8296
SPPD21-1803,GREENBRAE DR,,GREENBRAE DR,PYRAMID WAY,,PYRAMID WAY,2021-03-06T00:00:00.000,1855,SPARKS,WASHOE,WASHOE,263472.313099999,4381139.9176
NLPD2002190003475,WILLIS ST,,WILLIS ST,W LA MADRE WAY,,W LA MADRE WAY,2020-02-19T00:00:00.000,1533,NORTH LAS VEGAS,CLARK,CLARK,662285.719899999,4013257.26579999
NLPD2112030021058,N COMMERCE ST,,N COMMERCE ST,E TROPICAL PKWY,,E TROPICAL PKWY,2021-12-03T00:00:00.000,1719,NORTH LAS VEGAS,CLARK,CLARK,666715.8572,4015385.27309999
LVM220300117733,S MARYLAND PKWY,,S MARYLAND PKWY,E FLAMINGO RD,E FLAMINGO RD,E FLAMINGO RD,2022-03-28T00:00:00.000,2115,LAS VEGAS,CLARK,CLARK,667596.5124,3998261.5
RPD21-17552,E 2ND ST,,E 2ND ST,EVANS AVE,,EVANS AVE,2021-09-19T00:00:00.000,926,RENO,WASHOE,WASHOE,258539.5455,4379106.03889999
LVM220700106809,OTHER,N ROCK SPRINGS RD,ROCK SPRINGS DR,OTHER,W SMOKE RANCH RD,SMOKE RANCH RD,2022-07-27T00:00:00.000,1552,LAS VEGAS,CLARK,CLARK,657611.3819,4007936.37769999
NLPD2107240012546,ROYAL ST,,ROYAL ST,KINGS AVE,,KINGS AVE,2021-07-24T00:00:00.000,1743,NORTH LAS VEGAS,CLARK,CLARK,666236.546,4008598.7576
LVM220600016038,W ARBY AVE,,W ARBY AVE,OTHER,HIGHLAND PONY,OTHER,2022-06-04T00:00:00.000,2146,LAS VEGAS,CLARK,CLARK,667235.0618,4004317.2365
LVM231100032195,14TH ST,,CARSON AV ALY,OTHER,FREMONT ST,S 15TH ST,2023-11-10T00:00:00.000,841,LAS VEGAS,CLARK,CLARK,668219.493999999,4003756.5097
HP23-23852,LANDRA LN,,COLLEGE DR,COLLEGE DR,,LANDRA LN,2023-12-03T00:00:00.000,1113,HENDERSON,CLARK,CLARK,683545.5158,3987594.2869
LVM200600123317,E FLAMINGO RD,,E FLAMINGO RD,BURNHAM AVE,,BURNHAM AVE,2020-06-30T00:00:00.000,1225,LAS VEGAS,CLARK,CLARK,668856.0021,3998295.4638
LVM211200003843,E CRAIG RD,,E CRAIG RD,AVIATION ST,AVIATION ST,AVIATION ST,2021-12-01T00:00:00.000,2051,LAS VEGAS,CLARK,CLARK,674541.349399999,4012387.14519999
LVM200400032145,S NELLIS BLVD,,S NELLIS BLVD,E CHARLESTON BLVD,,E CHARLESTON BLVD,2020-04-07T00:00:00.000,1306,LAS VEGAS,CLARK,CLARK,674300.458499999,4003294.7178
LVM211000054105,N RAINBOW BLVD,,N RAINBOW BLVD,W CHEYENNE AVE,,W CHEYENNE AVE,2021-10-13T00:00:00.000,1646,LAS VEGAS,CLARK,CLARK,667236.204099999,4004316.66019999
LVM221000037070,PARADISE RD,,PARADISE RD,CONVENTION CENTER DR,,CONVENTION CENTER DR,2022-10-10T00:00:00.000,635,LAS VEGAS,CLARK,CLARK,666033.458599999,4000222.29629999
NLPD2312040024057,E LAKE MEAD BLVD,,E LAKE MEAD BLVD,N LAS VEGAS BLVD,,N LAS VEGAS BLVD,2023-12-04T00:00:00.000,909,NORTH LAS VEGAS,CLARK,CLARK,668213.601999999,4007285.9458
LVM221000117072,W FLAMINGO RD,,W FLAMINGO RD,OTHER,HUGH HEFNER,OTHER,2022-10-30T00:00:00.000,1945,LAS VEGAS,CLARK,CLARK,662674.926799999,3998269.0665
LVM230300115188,E TROPICANA AVE,,E TROPICANA AVE,WILBUR ST,,WILBUR ST,2023-03-26T00:00:00.000,2340,LAS VEGAS,CLARK,CLARK,667305.7768,3996744.4539
RPD21-22523,SUTRO ST,,SUTRO ST,E 8TH ST,,E 8TH ST,2021-11-30T00:00:00.000,1736,RENO,WASHOE,WASHOE,259494.5963,4380143.75219999
NHP230200051,SR160N,SR160N,SR160N,CALVADA BLVD,CALVADA,CALVADA BLVD,2023-02-01T00:00:00.000,1748,PAHRUMP,NYE,NYE,592829.826899999,4005892.84789999
NLPD2305200010152,W CENTENNIAL PKWY,,W CENTENNIAL PKWY,SNOW CACTUS ST,,SNOW CACTUS ST,2023-05-20T00:00:00.000,2031,NORTH LAS VEGAS,CLARK,CLARK,665553.470399999,4016211.95749999
SPPD23-9175,EL RANCHO DR,,EL RANCHO DR,G ST,,G ST,2023-11-29T00:00:00.000,2127,SPARKS,WASHOE,WASHOE,261440.2406,4380270.4879
HP22-04346,W BASIC RD,,W BASIC RD,W PACIFIC AVE,,W PACIFIC AVE,2022-03-07T00:00:00.000,1607,HENDERSON,CLARK,CLARK,681345.236499999,3989139.8023
HP22-09898,PINEWOOD AVE,,PINEWOOD AVE,OTHER,,,2022-05-21T00:00:00.000,0,HENDERSON,CLARK,CLARK,,
NHP231100773,OTHER,SR828E,SR828E,OTHER,VILLA WAY,VILLA WAY,2023-11-10T00:00:00.000,1948,,LYON,LYON,308795.2785,4385803.4491
LVM210700100101,E CHARLESTON BLVD,,E CHARLESTON BLVD,S EASTERN AVE,,S EASTERN AVE,2021-07-22T00:00:00.000,1457,LAS VEGAS,CLARK,CLARK,669209.313,4003207.73479999
SPPD19-6984,VICTORIAN AV,,VICTORIAN AV,16TH ST,,16TH ST,2019-08-08T00:00:00.000,2034,SPARKS,WASHOE,WASHOE,262485.960799999,4379817.16479999
NHP190501499,IR80 W,,IR80 W,OTHER,MILE MARKER IR80 88EL,OTHER,2019-05-19T00:00:00.000,2203,,ELKO,ELKO,693453.080799999,4550803.39269999
NLPD2012220021028,E CHEYENNE AVE,,E CHEYENNE AVE,CARROLL ST,,CARROLL ST,2020-12-22T00:00:00.000,1345,NORTH LAS VEGAS,CLARK,CLARK,669295.525299999,4009734.9471
NHP221000595,OTHER,BOULDER HIGHWAY WB NB ON RAMP,SR582 TO IR515N INT70,OTHER,US95,SR582N,2022-10-08T00:00:00.000,2142,LAS VEGAS,CLARK,CLARK,671988.007399999,4000562.76259999
LVM230700020044,OTHER,ESSEX DR,ESSEX EAST DR,OTHER,ALPINE PL,ALPINE PL,2023-07-05T00:00:00.000,718,LAS VEGAS,CLARK,CLARK,661795.1403,4003149.24499999
LVM230500009501,CAMBRIDGE ST,,CAMBRIDGE ST,FLAMINGO RD,,SR592,2023-05-02T00:00:00.000,2247,LAS VEGAS,CLARK,CLARK,667202.488199999,3998261.38829999
LYSO19LY04078,ESMERALDA AVE,,ESMERALDA AVE,WINNEMUCCA ST,,WINNEMUCCA ST,2019-08-09T00:00:00.000,1902,,LYON,LYON,309031.422399999,4364446.48689999
CCSO2020-3425,COLORADO ST,,COLORADO ST,KANSAS ST,,KANSAS ST,2020-06-24T00:00:00.000,757,CARSON CITY,CARSON CITY,CARSON CITY,261586.268199999,4336663.39519999
LVM230900036811,LINQ LN,,LINQ LN,E FLAMINGO RD,,E FLAMINGO RD,2023-09-11T00:00:00.000,848,,CLARK,CLARK,664890.5514,3998315.6183
NLPD2311300023793,E OWENS AVE,,E OWENS AVE,N LAS VEGAS BLVD,,N LAS VEGAS BLVD,2023-11-30T00:00:00.000,1755,NORTH LAS VEGAS,CLARK,CLARK,667783.7631,4006462.6499
LVM200900110437,RANCHO DR N,,RANCHO DR N,W CRAIG RD,,W CRAIG RD,2020-09-25T00:00:00.000,1504,LAS VEGAS,CLARK,CLARK,658800.107599999,4011978.39079999
LVM221000080700,CORDOBA LN,,CORDOBA LN,VEGAS DR,,VEGAS DR,2022-10-21T00:00:00.000,1334,LAS VEGAS,CLARK,CLARK,661655.7542,4006327.85999999
NHP190701391,OTHER,US95/AUTO SHOW NORTHBOUND ON RAMP,OTHER,OTHER,AUTO SHOW DR,OTHER,2019-07-17T00:00:00.000,1147,RENO,CLARK,CLARK,678156.203599999,3990922.6983
LVM21120073468,FREMONT ST,,FREMONT ST,OTHER,6 TH,OTHER,2021-12-18T00:00:00.000,1415,LAS VEGAS,CLARK,CLARK,667390.0266,4004238.94199999
HP22-23960,SR582S,,BOULDER HWY SB,S RACETRACK RD,,HORIZON DR,2022-12-09T00:00:00.000,1425,HENDERSON,CLARK,CLARK,684423.319799999,3987441.1773
LVM190500067639,N RAINBOW BLVD,,N RAINBOW BLVD,W CRAIG RD,,W CRAIG RD,2019-05-14T00:00:00.000,1654,LAS VEGAS,CLARK,CLARK,657949.0854,4012045.27199999
LVM220200102774,ABELS LN,,ABELS LN,OTHER,E LAKE MEAD,OTHER,2022-02-25T00:00:00.000,723,,CLARK,CLARK,672825.945899999,4007366.28399999
LVM220800061824,N PECOS RD,,N PECOS RD,LAS VEGAS BLVD,,SR604N,2022-08-15T00:00:00.000,2117,LAS VEGAS,CLARK,CLARK,670918.4983,4009426.70399999
LVM220400125411,W FLAMINGO RD,,W FLAMINGO RD,S GRAND CANYON DR,,S GRAND CANYON DR,2022-04-29T00:00:00.000,2312,,CLARK,CLARK,652456.850899999,3998044.52419999
LVM190200083926,S 1ST ST,,S 1ST ST,E BRIDGER AVE,,E BRIDGER AVE,2019-02-19T00:00:00.000,541,LAS VEGAS,CLARK,CLARK,666683.557599999,4004268.03559999
LVM220100012693,E SAHARA AVE,,E SAHARA AVE,SANTA RITA DR,,SANTA RITA DR,2022-01-03T00:00:00.000,1848,LAS VEGAS,CLARK,CLARK,666253.508399999,4001468.742
LVM211100032906,W DESERT INN RD,,W DESERT INN RD,S VALLEY VIEW BLVD,,S VALLEY VIEW BLVD,2021-11-08T00:00:00.000,2032,LAS VEGAS,CLARK,CLARK,662849.5333,3999899.9306
NLPD2009130015146,CLAYTON ST,,CLAYTON ST,W CRAIG RD,,W CRAIG RD,2020-09-13T00:00:00.000,1555,NORTH LAS VEGAS,CLARK,CLARK,664344.8036,4012148.6016
LVM220100095159,E CHARLESTON BLVD,,E CHARLESTON BLVD,TREE LINE DR,,TREE LINE DR,2022-01-24T00:00:00.000,1522,LAS VEGAS,CLARK,CLARK,676324.827999999,4003413.2717
LVM231000029123,N NELLIS BLVD,,SR612,OTHER,E BONANZA RD,E BONANZA RD,2023-10-09T00:00:00.000,1435,LAS VEGAS,CLARK,CLARK,674278.787399999,4004990.6102
LVM220800034578,HARRIS AVE,,HARRIS AVE,20TH ST,,N 20TH ST,2022-08-09T00:00:00.000,747,LAS VEGAS,CLARK,CLARK,668916.573499999,4005274.57469999
LVM230500091674,PARADISE RD,,PARADISE RD,ELVIS PRESLEY BLVD,,ELVIS PRESLEY BLVD,2023-05-19T00:00:00.000,418,LAS VEGAS,CLARK,CLARK,666027.050999999,4000620.63099999
WASO20-3110,DANDINI BLVD,,DANDINI BLVD,W LEONESIO DR,,W LEONESIO DR,2020-07-28T00:00:00.000,2322,SPARKS,WASHOE,WASHOE,260849.679499999,4383785.3275
LVM220900062630,N MAIN ST,,N MAIN ST,WASHINGTON AVE,,WASHINGTON AVE,2022-09-16T00:00:00.000,153,LAS VEGAS,CLARK,CLARK,667248.864699999,4005647.21089999
RPDRP22-8544,S VIRGINIA ST,,S VIRGINIA ST,HUBBARD WAY,,HUBBARD WAY,2022-05-08T00:00:00.000,2249,RENO,WASHOE,WASHOE,259250.662399999,4375880.5164
LVM220800058555,E TROPICANA AVE,,SR593,OTHER,S PECOS RD,S PECOS RD,2022-08-15T00:00:00.000,131,LAS VEGAS,CLARK,CLARK,670935.303,3996714.12109999
LVM191100080381,S NELLIS BLVD,,S NELLIS BLVD,E CHARLESTON BLVD,,E CHARLESTON BLVD,2019-11-18T00:00:00.000,2313,LAS VEGAS,CLARK,CLARK,,
HP22-12574,VIA CONTESSA,,VIA CONTESSA,OTHER,,,2022-06-30T00:00:00.000,646,HENDERSON,CLARK,CLARK,,
NLPD1901080000563,BELMONT ST,,BELMONT ST,E CAREY AVE,,E CAREY AVE,2019-01-08T00:00:00.000,1830,NORTH LAS VEGAS,CLARK,CLARK,670184.9669,4008154.66899999
LVM230700089657,FLAMINGO RD,,SR592,S UNIVERSITY CENTER DR,UNIVERSITY CENTER DR,SWENSON ST,2023-07-20T17:00:00.000,46,LAS VEGAS,CLARK,CLARK,666852.2746,3998261.16119999
STSO21-817,C ST,,C ST,SUTTON ST,,SUTTON ST,2021-09-25T00:00:00.000,1345,,STOREY,STOREY,271610.086799999,4354761.1708
HP23-16104,N ARROYO GRANDE BLVD,,N ARROYO GRANDE BLVD,WHITNEY RANCH DR,,WHITNEY RANCH DR,2023-08-18T00:00:00.000,710,HENDERSON,CLARK,CLARK,674905.727099999,3992153.03429999
LVM220100037056,FREMONT ST,,FREMONT ST,OTHER,LAS VEGAS BLVD,S LAS VEGAS BLVD,2022-01-10T00:00:00.000,119,LAS VEGAS,CLARK,CLARK,667282.768699999,4004293.1708
LVM190300091150,E TROPICANA AVE,,E TROPICANA AVE,BOULDER HWY,,BOULDER HWY,2019-03-19T00:00:00.000,1403,LAS VEGAS,CLARK,CLARK,675461.491899999,3996908.31369999
LVM230700070481,E SAHARA AVE,,E SAHARA AVE,PARADISE RD,,PARADISE RD,2023-07-16T00:00:00.000,1509,LAS VEGAS,CLARK,CLARK,665932.4082,4001456.8583
LVM211000041154,S MARYLAND PKWY,,S MARYLAND PKWY,E ROCHELLE AVE,,E ROCHELLE AVE,2021-10-10T00:00:00.000,1456,LAS VEGAS,CLARK,CLARK,667634.458899999,3997882.0833
LVM200500132203,W LAKE MEAD BLVD,,W LAKE MEAD BLVD,H ST,,H ST,2020-05-27T00:00:00.000,1213,LAS VEGAS,CLARK,CLARK,666164.8562,4007236.28839999
NLPD2309230019057,W CRAIG RD,,W CRAIG RD,CLAYTON ST,,CLAYTON ST,2023-09-23T00:00:00.000,714,NORTH LAS VEGAS,CLARK,CLARK,664343.8606,4012057.14299999
LVM200200101222,W SAHARA AVE,,W SAHARA AVE,LINDELL RD,,LINDELL RD,2020-02-21T00:00:00.000,1302,LAS VEGAS,CLARK,CLARK,660491.522199999,4001438.84559999
LVM201200093720,N TENAYA WAY,,N TENAYA WAY,BELLE GROVE AVE,,BELLE GROVE AVE,2020-12-22T00:00:00.000,1321,LAS VEGAS,CLARK,CLARK,657034.8232,4016336.79549999
LVM231100012250,SIRIUS AVE,,SIRIUS AVE,S VALLEY VIEW BLVD,,S VALLEY VIEW BLVD,2023-11-04T00:00:00.000,1237,LAS VEGAS,CLARK,CLARK,662830.803799999,4000305.0182
HP20-02250,N ARROYO GRANDE BLVD,,N ARROYO GRANDE BLVD,AMERICAN PACIFIC DR,,AMERICAN PACIFIC DR,2020-02-01T00:00:00.000,1155,HENDERSON,CLARK,CLARK,675155.211,3990520.4942
RPD19-19545,SUTRO ST,,SUTRO ST,E 9TH ST,,E 9TH ST,2019-09-28T00:00:00.000,738,RENO,WASHOE,WASHOE,259495.1677,4380277.71839999
RPD19-637,N SIERRA ST,,N SIERRA ST,W 6TH ST,,W 6TH ST,2019-01-10T00:00:00.000,1033,RENO,WASHOE,WASHOE,257946.666899999,4379617.6171
LVM190200040187,W LAKE MEAD BLVD,,W LAKE MEAD BLVD,REVERE ST,,REVERE ST,2019-02-09T00:00:00.000,1857,LAS VEGAS,CLARK,CLARK,666149.037499999,4007235.2365
LVM230500099807,SAGMAN ST ALY,,SAGMAN ST ALY,PASTEL PL,,PASTEL PL,2023-05-20T00:00:00.000,1710,LAS VEGAS,CLARK,CLARK,668470.9566,4005474.11639999
LVM200700049523,S DECATUR BLVD,,S DECATUR BLVD,W FLAMINGO RD,,W FLAMINGO RD,2020-07-11T00:00:00.000,2211,LAS VEGAS,CLARK,CLARK,661273.1516,3998346.5625
LVM231100069253,W FLAMINGO RD,,FLAMINGO RD,OTHER,LINDELL RD,LINDELL RD,2023-11-18T16:00:00.000,2000,LAS VEGAS,CLARK,CLARK,660533.3655,3998176.86769999
LVM210700142530,E RENO AVE,,E RENO AVE,TAMARUS ST,,TAMARUS ST,2021-07-31T00:00:00.000,2316,,CLARK,CLARK,668150.2625,3996350.89149999
LVM201100017694,S LAMB BLVD,,S LAMB BLVD,E CHARLESTON BLVD,,E CHARLESTON BLVD,2020-11-05T00:00:00.000,441,LAS VEGAS,CLARK,CLARK,672689.206899999,4003291.6063
LVM230400040394,RIVERSIDE DR,,RIVERSIDE DR,RANCHO DR,,RANCHO DR,2023-04-09T00:00:00.000,2143,LAS VEGAS,CLARK,CLARK,663386.751,4006014.34429999
LVM231100012263,W LAKE MEAD BLVD,,W LAKE MEAD BLVD,N DECATUR BLVD,,N DECATUR BLVD,2023-11-03T17:00:00.000,1244,LAS VEGAS,CLARK,CLARK,661187.8672,4007120.6859
LVM200300149211,W LAKE MEAD BLVD,,W LAKE MEAD BLVD,SPRINGFIELD ST,,SPRINGFIELD ST,2020-03-31T00:00:00.000,1826,LAS VEGAS,CLARK,CLARK,654108.689199999,4007721.46529999
LVM200900022557,W OWENS AVE,,W OWENS AVE,DAVIS PL,,DAVIS PL,2020-09-05T00:00:00.000,1941,NORTH LAS VEGAS,CLARK,CLARK,667441.482599999,4006455.15909999
LVM201200003132,W WASHINGTON AVE,,W WASHINGTON AVE,A ST,,A ST,2020-12-01T00:00:00.000,1626,LAS VEGAS,CLARK,CLARK,666987.4429,4005642.6248
HP21-18013,SPINNAKER DR,,SPINNAKER DR,ANCHOR DR,,ANCHOR DR,2021-09-29T00:00:00.000,700,HENDERSON,CLARK,CLARK,684457.7867,3990873.69449999
LVM210100062140,S BUFFALO DR,,S BUFFALO DR,W FLAMINGO RD,,W FLAMINGO RD,2021-01-14T00:00:00.000,1242,LAS VEGAS,CLARK,CLARK,656512.426099999,3998069.27989999
NLPD2011220019376,W CRAIG RD,,W CRAIG RD,N COMMERCE ST,,N COMMERCE ST,2020-11-22T00:00:00.000,2043,NORTH LAS VEGAS,CLARK,CLARK,666791.981399999,4012110.52449999
RPD23-16286,MILL ST,,MILL ST,KIRMAN AVE,,KIRMAN AVE,2023-09-06T00:00:00.000,2002,RENO,WASHOE,WASHOE,259545.4735,4378782.64389999
NLPD2202110002592,W TROPICAL PKWY,,W TROPICAL PKWY,W CENTENNIAL PKWY,,W CENTENNIAL PKWY,2022-02-11T00:00:00.000,1811,NORTH LAS VEGAS,CLARK,CLARK,661467.869599999,4015283.3395
RPD20-2629,N WELLS AVE,,N WELLS AVE,KUENZLI ST,,KUENZLI ST,2020-02-08T00:00:00.000,1334,RENO,WASHOE,WASHOE,259075.5442,4379163.98709999
LVM231000081141,S RANCHO DR,,S RANCHO DR,OTHER,W CHARLESTON BLVD,W CHARLESTON BLVD,2023-10-23T17:00:00.000,945,LAS VEGAS,CLARK,CLARK,664354.886099999,4002842.721
LVM191100055272,W TROPICANA AVE,,W TROPICANA AVE,S JONES BLVD,,S JONES BLVD,2019-11-12T00:00:00.000,1522,LAS VEGAS,CLARK,CLARK,659778.3935,3996484.92449999
LVM230600067465,E TWAIN AVE,,E TWAIN AVE,S SANDHILL RD,,S SANDHILL RD,2023-06-15T00:00:00.000,752,LAS VEGAS,CLARK,CLARK,671715.911899999,3999205.38319999
LVM220300074034,LAKE MEAD BLVD,,LAKE MEAD BLVD,OTHER,PECOS,OTHER,2022-03-18T00:00:00.000,1404,LAS VEGAS,CLARK,CLARK,679488.9292,4007883.2576
RPD19-17859,NORTH HILLS BLVD,,NORTH HILLS BLVD,BECKWOURTH DR,,BECKWOURTH DR,2019-09-05T00:00:00.000,1309,RENO,,,255889.948499999,4387998.8637
LVM221000064826,W LAKE MEAD BLVD,,W LAKE MEAD BLVD,WINWOOD ST,,WINWOOD ST,2022-10-17T00:00:00.000,1352,LAS VEGAS,CLARK,CLARK,659948.5761,4007120.72279999
NLPD2109270016623,SIMMONS ST,,SIMMONS ST,W CHEYENNE AVE,,W CHEYENNE AVE,2021-09-27T00:00:00.000,605,NORTH LAS VEGAS,CLARK,CLARK,,
LVM190400073792,N RAINBOW BLVD,,N RAINBOW BLVD,PEAK DR,,PEAK DR,2019-04-15T00:00:00.000,1953,LAS VEGAS,CLARK,CLARK,658004.609899999,4008763.40159999
NLPD2312080024362,N 5TH ST,,N 5TH ST,E DORRELL LN,,E DORRELL LN,2023-12-08T00:00:00.000,1334,NORTH LAS VEGAS,CLARK,CLARK,667492.7289,4017230.09979999
LVM221200003918,OTHER,E LAKE MEAD BLVD,SR147E,OTHER,SHATZ,SHATZ ST,2022-12-01T00:00:00.000,2213,LAS VEGAS,CLARK,CLARK,677057.076899999,4007460.5798
LVM231100091591,S PECOS RD,,S PECOS RD,TROPICANA AVE,,SR593,2023-11-26T00:00:00.000,1257,LAS VEGAS,CLARK,CLARK,670942.160099999,3996726.6115
RPD19-3216,N CENTER ST,,N CENTER ST,STATE ST,,STATE ST,2019-02-15T00:00:00.000,849,RENO,WASHOE,WASHOE,258397.4007,4378719.4842
LVM221000064256,CHEROKEE LN,,CHEROKEE LN,MARICOPA WAY,,MARICOPA WAY,2022-10-17T00:00:00.000,1024,,CLARK,CLARK,668228.731399999,3999379.20539999
NLPD2106140009980,LOSEE RD,,LOSEE RD,MILLER AVE,,MILLER AVE,2021-06-14T00:00:00.000,1143,NORTH LAS VEGAS,CLARK,CLARK,667127.116999999,4007592.41999999
CLSD23013473,W COUGAR AVE,,W COUGAR AVE,,,,2023-02-02T00:00:00.000,748,LAS VEGAS,CLARK,CLARK,,
RPD19-5327,S VIRGINIA ST,,S VIRGINIA ST,PEPPERMILL LN,,PEPPERMILL LN,2019-03-18T00:00:00.000,1805,RENO,WASHOE,WASHOE,259250.662399999,4375880.5164
LVM190600140926,BOULDER HWY,,BOULDER HWY,E DESERT INN RD,,E DESERT INN RD,2019-06-30T00:00:00.000,6,LAS VEGAS,CLARK,CLARK,672807.083499999,3999653.50589999
LVM191000122195,E BONANZA RD,,E BONANZA RD,N EASTERN AVE,,N EASTERN AVE,2019-10-26T00:00:00.000,947,LAS VEGAS,CLARK,CLARK,669420.636099999,4004885.34249999
LVM210600089241,W CHARLESTON BLVD,,W CHARLESTON BLVD,HEAVENLY HILLS CT,,HEAVENLY HILLS CT,2021-06-19T00:00:00.000,2253,LAS VEGAS,CLARK,CLARK,654885.381099999,4002967.66
LVM220600117617,SPRING MOUNTAIN RD,,SPRING MOUNTAIN RD,PROCYON ST,,PROCYON ST,2022-06-30T00:00:00.000,1654,LAS VEGAS,CLARK,CLARK,663011.310899999,3999493.17669999
LVM220100101593,S LAS VEGAS BLVD,,S LAS VEGAS BLVD,SPRING MOUNTAIN RD,,SPRING MOUNTAIN RD,2022-01-26T00:00:00.000,532,LAS VEGAS,CLARK,CLARK,664745.3649,3999418.52439999
LVM190900019046,S NELLIS BLVD,,S NELLIS BLVD,E TROPICANA AVE,,E TROPICANA AVE,2019-09-04T00:00:00.000,2005,LAS VEGAS,CLARK,CLARK,,
LVM220500090871,E RUSSELL RD,,E RUSSELL RD,SPENCER ST,,SPENCER ST,2022-05-22T00:00:00.000,2211,LAS VEGAS,CLARK,CLARK,668497.680999999,3995325.3133
LVM220500025342,S EASTERN AVE,,S EASTERN AVE,E SUNSET RD,SUNSET,SR562,2022-05-07T00:00:00.000,113,LAS VEGAS,CLARK,CLARK,669405.1183,3993911.119
LVM220300108770,S TORREY PINES DR,,S TORREY PINES DR,W FLAMINGO RD,W FLAMINGO RD,SR592,2022-03-26T00:00:00.000,1745,LAS VEGAS,CLARK,CLARK,658951.701899999,3998088.7104
RPD20-6061,N WELLS AVE,,N WELLS AVE,E 6TH ST,,E 6TH ST,2020-03-29T00:00:00.000,1300,RENO,WASHOE,WASHOE,259087.342899999,4379884.09119999
LVM230100025259,KOVAL LN,,KOVAL LN,E HARMON AVE,,E HARMON AVE,2023-01-08T00:00:00.000,101,LAS VEGAS,CLARK,CLARK,665261.570799999,3997535.91919999
LVM231100032991,E FLAMINGO RD,,SR592,OTHER,S HILDEBRAND ST,HILDEBRAND LN,2023-11-09T16:00:00.000,1356,LAS VEGAS,CLARK,CLARK,670374.956899999,3998372.40039999
HP21-04506,BOULDER HWY N,,BOULDER HWY N,E SUNSET RD,,E SUNSET RD,2021-03-13T00:00:00.000,1917,HENDERSON,CLARK,CLARK,679090.569799999,3993087.24259999
NHP211000523,MCCARRAN BLVD,,MCCARRAN BLVD,OTHER,E LINCOLN,OTHER,2021-10-06T17:00:00.000,2002,,WASHOE,WASHOE,,
LVM221100059952,OTHER,S BOULDER HWY,SR582N,OTHER,E RUSSELL RD,E RUSSELL RD,2022-11-16T00:00:00.000,1807,LAS VEGAS,CLARK,CLARK,677194.7049,3995085.5488
LVM210100032101,PRINCETON ST,,PRINCETON ST,VERMONT AVE,,VERMONT AVE,2021-01-07T00:00:00.000,1704,LAS VEGAS,CLARK,CLARK,661108.899,4005298.67679999
NHP231201995,CHARLESTON BLVD,,SR159,CHARLESTON BLVD WB TO US95N INT72,,SR159 TO IR11N INT72,2023-12-30T16:00:00.000,335,LAS VEGAS,CLARK,CLARK,671769.833899999,4003249.97159999
HP22-00726,BOULDER HWY S,,BOULDER HWY NB,N GIBSON RD,,BROADBENT BLVD,2022-01-12T00:00:00.000,1428,,CLARK,CLARK,678069.8876,3994161.44079999
WNPD22-0058,HANSON ST,,HANSON ST,W WINNEMUCCA BLVD,,US95N,2022-01-08T00:00:00.000,1805,WINNEMUCCA,HUMBOLDT,HUMBOLDT,437644.174899999,4535528.20299999
RPD19-4586,S WELLS AVE,,S WELLS AVE,CRAMPTON ST,,CRAMPTON ST,2019-03-08T00:00:00.000,1650,RENO,,,259024.048499999,4377827.17469999
LVM190300038788,S NELLIS BLVD,,S NELLIS BLVD,E SAHARA AVE,,E SAHARA AVE,2019-03-08T00:00:00.000,2344,LAS VEGAS,CLARK,CLARK,674048.930399999,4001724.1302
RPD19-22619,E 2ND ST,,E 2ND ST,GOLDEN LN,,GOLDEN LN,2019-11-11T00:00:00.000,1943,RENO,WASHOE,WASHOE,260475.414599999,4379021.35029999
RPD19-23803,RECORD ST,,RECORD ST,E 4TH ST,,E 4TH ST,2019-11-29T00:00:00.000,2040,RENO,WASHOE,WASHOE,258580.1309,4379433.63849999
RPD20-10337,WEST ST,,WEST ST,W 2ND ST,,W 2ND ST,2020-06-19T00:00:00.000,1127,RENO,WASHOE,WASHOE,257964.944,4378984.10089999
